"Unique.ID","Reserve","Site","Subsite.Strain","Subsite.Soil","PlantSpecies.Strain","PlantSpecies.Soil","CollectionDate","Waypoint","Lat","Lon","Elev","GenoData","PhenoData","Sequenced","Clade","nreA","nreX","nreY","nreA_alleles","nreX_alleles","nreY_alleles","UV.MIT_mean","Ni.MIC_mean","Co.MIC_mean","Cr.MIC_mean","y0.no_mean","y0_lm.no_mean","mumax.no_mean","lag.no_mean","r2.no_mean","y0.ni_mean","y0_lm.ni_mean","mumax.ni_mean","lag.ni_mean","r2.ni_mean","OD72hr.no_mean","OD72hr.ni_mean","OD72hrRatio_mean","AUC.no_mean","AUC.ni_mean","ODf.no_mean","ODf.ni_mean","ODmax.no_mean","ODmax.ni_mean","Ni.ppm","CA.MG.RATIO","SerpentineType","Ni.ppm.A","CA.MG.RATIO.A","Ni.ppm.C","CA.MG.RATIO.C","Ni.ppm.X","CA.MG.RATIO.X","Ni.CV","CaMg.CV","SAMPLEID","OM","ENR","CEC","NO3_N","P1","HCO3_P","PH","BUFFER_PH","S","H","H_PCT","K","K_PCT","MG","MG_PCT","CA","CA_PCT","NA.","NA_PCT","AreaCounted","TotalPlantCount","Notes.Strain","Notes.Soil","Merge.Notes","Storage.note","Strain.issues"
"M0603","McLaughlin","M082c","B",NA,"b","b",NA,142,38.85950197,-122.435321,766.292419,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.254249418500626,"S",8.4,0.199038321433775,17.6,0.292508077544426,NA,NA,0.500414029762787,0.268919062448976,NA,1.55,61,8.15,10.9,2.05,7.45,7.1,7.45,2.6,0,0,47.1,1.45,838.35,85.4,213.15,12.7,8.3,0.5,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0608","McLaughlin","M539b","B",NA,"b","b",NA,8,38.86067502,-122.414598,735.202515,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.55,0.899035493827161,"S",51.4,0.740400925212028,61.7,1.05791505791506,NA,NA,0.12879221655564,0.249696269691678,NA,10.05,231.2,17.75,66.5,7.4,15.15,6.65,7.05,3.75,0.9,5.25,114.7,1.7,1296,60.3,1165.15,32.5,11.4,0.3,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0614","Hopland","H095w","B",NA,"w","w",NA,315,39.00389601,-123.101097,294.187378,"has data","has data","Y",10,"yes","yes","no","2","1",NA,60,5,NA,NA,0.2043,0.194957595,0.0687924623333333,0.738390219333333,0.99780315,0.177266666666667,0.0431653876666667,0.0730286123333333,19.9901279166667,0.996323427333333,0.733966666666667,0.5622,-0.201166311666667,68.9935666666667,43.5562666666667,0.795166666666667,0.488733333333333,0.795166666666667,0.577666666666667,23.35,0.400756097560976,"S",20.8,0.40121891760117,25.9,0.400292825768668,NA,NA,0.15444302287158,0.00163402675052723,NA,3.7,103.5,21.2,12.9,1.75,12.05,7.1,7.3,2.95,0,0,66,0.8,2050,79.5,821.55,19.35,18.75,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0615","Hopland","H635b","B",NA,"b","b",NA,220,39.02723098,-123.064099,855.960327,"has data","has data","Y",1,"no","no","no",NA,NA,NA,48,2,NA,NA,0.1613,0.132888183333333,0.0735070723333333,2.65161553666667,0.99957754,0.182666666666667,0.0610241566666667,0.022083615,50.02311193,0.997435645333333,0.639466666666667,0.271966666666667,-0.574280183666667,58.9258333333333,11.9273,0.643966666666667,0.356666666666667,0.6897,0.356666666666667,2.45,3.18641145025004,"N",3.8,4.11020408163265,1.1,2.51060017915796,NA,NA,0.779260534368848,0.341677754574564,NA,1.5,60,8.05,23.2,11.75,19.15,6.3,7.35,1.35,0.9,10.75,53.6,1.75,289.95,29.85,923.9,57.2,8.25,0.4,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0618","Pepperwood","P007w","B",NA,"w","w",NA,209,38.56560596,-122.688633,382.567688,"has data","has data","Y",10,"yes","yes","yes","3,2","1","2",24,4,NA,NA,0.1508,0.112270414666667,0.0708562973333333,4.17301778866667,0.998299571,0.164933333333333,0.109087481,0.0532960903333333,9.00631202866667,0.993811233666667,0.690333333333333,0.9456,0.372135501,69.0058666666667,85.1409,0.800666666666667,0.994333333333333,0.800666666666667,1.06876666666667,44.55,0.406027482823235,"S",30.7,0.419930273097037,58.4,0.389871708305199,NA,NA,0.439660108616551,0.0524933637733003,NA,5.75,144.8,18.45,75.8,4.55,9.9,6.5,7.1,8.4,1.4,7.75,217.7,3.05,1601,71.35,650.05,17.55,14.05,0.3,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0619","Hopland","H094c","B",NA,"w","w",NA,283,39.00370801,-123.100353,311.729095,"has data","has data","Y",1,"yes","yes","yes","2","1","1",60,4.33333333333333,NA,NA,0.160333333333333,0.145010299,0.0574094903333333,1.75043345166667,0.998271279,0.1704,0.118345820666667,0.0334608926666667,10.8841904253333,0.998561482666667,0.4903,0.641,0.306749362,41.4494333333333,47.9223166666667,0.517,0.577966666666667,0.519866666666667,0.685033333333333,43.95,0.243754385964912,"S",41.7,0.225657894736842,46.2,0.260458839406208,NA,NA,0.0724000117255851,0.101243105776996,NA,4.75,124.5,14.85,35.5,10.4,14.85,6.6,7.1,4.55,0.85,6,169.45,2.95,1425,79.15,347.35,11.7,8.55,0.25,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0621","Pepperwood","P008b","A","A","b","b","3/12/2019",213,38.568316,-122.690203,399.60553,"has data","has data","Y",5,"yes","yes","yes","3","1","3",68,2,NA,NA,0.176766666666667,0.099083534,0.0592191443333333,12.19995646,0.987490773666667,0.183166666666667,0.0645234263333333,0.0517597193333333,23.4856523576667,0.971642835666667,0.5972,0.4628,-0.219618386333333,49.0144,22.3176666666667,0.717833333333333,0.3279,0.730433333333333,0.4825,13.3,0.425808080808081,"S",13.3,0.425808080808081,8.6,0.308836944127708,NA,NA,0.303507020235322,0.225172923363959,"A0042",3.1,91.8,21.2,21.7,1.4,6.4,6.9,7.3,2.2,0.3,1.5,119,1.4,1980,76.8,843.1,19.8,21.1,0.4,1,168,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0622","McLaughlin","M614b","B",NA,"b","b",NA,56,38.81138197,-122.362023,500.656921,"has data","has data","Y",7,"yes","yes","yes","3","1","3",24,5,NA,NA,0.1695,0.0724322733333333,0.034070187,25.0967897633333,0.999093603666667,0.190566666666667,0.117455726333333,0.028213602,17.15809131,0.999717780333333,0.559133333333333,0.5292,-0.051944871,49.4066666666667,46.98235,0.7927,0.7968,0.7927,0.7968,48.8,0.46437587657784,"S",52.8,0.446457765667575,44.8,0.483381502890173,NA,NA,0.115919144456811,0.056158146595264,NA,5.1,132,15.35,40.7,3,6.95,6.95,7.25,3.6,0.1,0.75,67.65,1.1,1426,76.35,662.2,21.55,7.95,0.2,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0623","McLaughlin","M082c","B",NA,"b","b",NA,142,38.85950197,-122.435321,766.292419,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.254249418500626,"S",8.4,0.199038321433775,17.6,0.292508077544426,NA,NA,0.500414029762787,0.268919062448976,NA,1.55,61,8.15,10.9,2.05,7.45,7.1,7.45,2.6,0,0,47.1,1.45,838.35,85.4,213.15,12.7,8.3,0.5,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0626","Hopland","H662b","B",NA,"b","b",NA,308,39.00375897,-123.102109,285.239258,"has data","has data","Y",1,"yes","yes","yes","2","1","1",56,4,NA,NA,0.1648,0.142454415666667,0.0513811246666667,2.84398200466667,0.999636893333333,0.173133333333333,0.0656227963333333,0.0443037306666667,22.0476269366667,0.991552460333333,0.4801,0.485733333333333,0.0132257213333333,38.04545,30.24695,0.487966666666667,0.388033333333333,0.505366666666667,0.497466666666667,23.85,0.261460101867572,"S",21.1,0.35345314795976,26.6,0.184608120868744,NA,NA,0.163064456877401,0.443783898014549,NA,3.15,92.9,9.55,24.2,5.1,6.45,6.9,7.35,2.85,0.15,1.5,54.7,1.45,971.85,83.3,254.1,13.35,7.85,0.35,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0627","Pepperwood","P003w","B",NA,"w","w",NA,172,38.58364902,-122.711027,454.563324,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,40,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9,0.385327001088355,"S",21.1,0.330521996808753,40.7,0.42736013986014,NA,NA,0.448520806189525,0.180700677100308,NA,4.85,126.7,12,92.15,9.9,12.85,6.3,7.15,5.65,1.35,10.75,129.85,2.7,1010.7,70.05,389.45,15.95,13.35,0.5,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0632","Big Creek","B002b","A","X","b","b",NA,NA,36.06943396,-121.562041,227.5800253,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,32,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,0.618877551020408,"S",NA,NA,NA,NA,44.5,0.618877551020408,NA,NA,"A0059",5.9,148,13.7,1,17.5,18.6,7.1,7.2,3.1,0,0,101.8,1.9,1176,70.7,727.8,26.5,28.4,0.9,NA,NA,"","no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite","cryopreserved",""
"M0633","Laguna Lake","L001w","A","A","w","w","3/15/2019",379,35.26752203,-120.683768,37.388081,"has data","has data","Y",2,"yes","yes","yes","3","1","3",20,3,NA,NA,0.1653,0.128443420333333,0.0618285933333333,4.07870200133333,0.998016991,0.1778,0.111161162666667,0.035286547,13.4162652636667,0.999805536,0.761,0.9248,0.215676944,69.54685,86.4076666666667,0.772066666666667,1.1406,0.791066666666667,1.1517,66.9,0.296598342782381,"S",66.9,0.296598342782381,75.8,0.382977588046958,NA,NA,0.0882025277163317,0.179757249512409,"A0020",6,149.2,23.3,4.7,7.3,18.4,7.6,7.4,8.3,0,0,277.3,3,2293,81.1,680.1,14.6,68,1.3,1,2,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0640","Pepperwood","P008b","C","C","b","b","3/12/2019",216,38.56824199,-122.690107,400.753204,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,0.308836944127708,"S",13.3,0.425808080808081,8.6,0.308836944127708,NA,NA,0.303507020235322,0.225172923363959,"C0031",3,90,17.5,2.9,3.2,7.9,7,7.3,1.6,0,0,122.6,1.8,1754,82.4,541.7,15.4,15.8,0.4,1,168,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0641","Pepperwood","P008b","A","A","b","b","3/12/2019",213,38.568316,-122.690203,399.60553,"has data","has data","Y",8,"yes","yes","yes","3","1","3",44,3.66666666666667,NA,NA,0.1619,0.141209143666667,0.0671129146666667,2.039054713,0.99788232,0.169433333333333,0.023844371,0.082274056,23.9326561266667,0.985236369333333,0.6032,0.6241,0.0353798906666667,55.48395,44.0141666666667,0.6818,0.472966666666667,0.6818,0.632066666666667,13.3,0.425808080808081,"S",13.3,0.425808080808081,8.6,0.308836944127708,NA,NA,0.303507020235322,0.225172923363959,"A0042",3.1,91.8,21.2,21.7,1.4,6.4,6.9,7.3,2.2,0.3,1.5,119,1.4,1980,76.8,843.1,19.8,21.1,0.4,1,168,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0643","Laguna Lake","L001w","A","A","w","w","3/15/2019",379,35.26752203,-120.683768,37.388081,"has data","has data","Y",2,"yes","yes","yes","3,6","3,1","3,6",28,5.33333333333333,NA,NA,0.1644,0.153807313666667,0.047616612,1.39014344466667,0.998089541333333,0.185266666666667,0.179224830666667,0.0399462036666667,0.874031477666667,0.996681803333333,0.7747,0.905333333333333,0.167084803666667,69.1418833333333,94.10505,0.800566666666667,1.301,0.800566666666667,1.3016,66.9,0.296598342782381,"S",66.9,0.296598342782381,75.8,0.382977588046958,NA,NA,0.0882025277163317,0.179757249512409,"A0020",6,149.2,23.3,4.7,7.3,18.4,7.6,7.4,8.3,0,0,277.3,3,2293,81.1,680.1,14.6,68,1.3,1,2,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0644","Laguna Lake","L001w","A","A","w","w","3/15/2019",379,35.26752203,-120.683768,37.388081,"has data","has data","Y",2,"yes","yes","yes","6","3","6",28,4,NA,NA,0.167633333333333,0.150102537666667,0.052749971,2.09395373,0.999287757,0.1765,0.164780819333333,0.033898143,2.001259662,0.999011020333333,0.729166666666667,0.8049,0.101282253333333,65.8622,83.5446833333333,0.775633333333333,1.197,0.775633333333333,1.2018,66.9,0.296598342782381,"S",66.9,0.296598342782381,75.8,0.382977588046958,NA,NA,0.0882025277163317,0.179757249512409,"A0020",6,149.2,23.3,4.7,7.3,18.4,7.6,7.4,8.3,0,0,277.3,3,2293,81.1,680.1,14.6,68,1.3,1,2,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0645","Hopland","H093c","C","C","w","w","3/12/2019",240,39.02931397,-123.069825,877.756836,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,2.43930074457753,"N",2.5,1.36912751677852,2.9,1.85578105781058,NA,NA,0.104756560175785,0.213411333061469,"C0019",6.1,152,14.3,22.1,20.9,28.7,6.4,7.1,6.6,1.3,9,139.6,2.5,617.8,35.6,1507,52.6,10.9,0.3,1,136,"","Both b and w sites for H093c were incorporated into A0014","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0647","Edgewood","E002c","C","C","b","b","3/13/2019",345,37.46211299,-122.277752,207.318634,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3,0.427943984723106,"S",56.3,0.324615384615385,61.3,0.427943984723106,NA,NA,0.0601281276519173,0.194175653917929,"C0046",3.6,102,18.3,20.2,2.5,2.8,6.4,7.1,7.1,1.6,9,107.4,1.5,1571,70.7,672.3,18.3,20.4,0.5,1,4,"","Both the b and w sites for E002c were combined into one soil sample","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0649","Edgewood","E001w","C","C","w","w","3/13/2019",343,37.464057,-122.280966,217.265152,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,1.92124542124542,"N",3.9,2.07783882783883,3.3,1.92124542124542,NA,NA,0.117851130197758,0.0553768076862376,"C0049",4.7,124,21.7,1,2.5,7.2,6.5,6.9,6.9,1.6,7.5,183.5,2.2,1092,41.4,2098,48.2,35.2,0.7,1,84,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0651","Hopland","H651b","C","C","b","b","3/12/2019",255,39.02901901,-123.092356,520.512634,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,3.27260147601476,"N",3.2,3.82984094925524,1.4,3.27260147601476,NA,NA,0.553387915711211,0.110955580258205,"C0052",2,70,12.4,1,9.5,6,6.2,7.2,2.4,1.5,12,91.3,1.9,433.6,28.7,1419,57,10.6,0.4,1,5,"","Originally named C0025 but was a duplicate, mistake was fixed and the unique ID was re-assigned as C0052","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0659","Hopland","H093c","A","A","w","w","3/12/2019",256,39.01498502,-123.093452,373.71286,"has data","has data","Y",1,"no","no","no",NA,NA,NA,48,2,NA,NA,0.166466666666667,0.158032027333333,0.053143332,0.971542367666667,0.999759711,0.1692,0.0678373706666667,0.0281875156666667,34.6926099566667,0.998237228666667,0.6008,0.278866666666667,-0.535841100333333,45.0709833333333,16.0713833333333,0.514566666666667,0.4217,0.601333333333333,0.4217,2.5,1.36912751677852,"N",2.5,1.36912751677852,2.9,1.85578105781058,NA,NA,0.104756560175785,0.213411333061469,"A0014",3.1,91.2,19.1,76.1,12.2,13.1,6,7,3.9,2.9,15,188.1,2.5,1043,44.9,1428,37.3,12.5,0.3,1,136,"","Both b and w sites for H093c were incorporated into A0014","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0663","Edgewood","E002c","A","A","w","w","3/13/2019",344,37.46209899,-122.277737,207.318634,"has data","has data","Y",2,"yes","yes","yes","3","1","3",28,6,NA,NA,0.1954,0.195971204,0.0585232666666667,-0.0477635033333333,0.989035152666667,0.233666666666667,0.236064124333333,0.0450369633333333,-0.225355232,0.982988831333333,0.9285,0.8045,-0.132899552333333,84.98255,75.0931666666667,1.01243333333333,1.1502,1.01246666666667,1.15076666666667,56.3,0.324615384615385,"S",56.3,0.324615384615385,61.3,0.427943984723106,NA,NA,0.0601281276519173,0.194175653917929,"A0023",3.3,95.2,17.2,23.3,3.9,5.5,6.4,7,9.1,1.5,9,78.5,1.2,1560,74.6,506.4,14.7,20.8,0.5,1,58,"","Both the b and w sites for E002c were combined into one soil sample","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0664","Edgewood","E002c","A","A","b","b","3/13/2019",345,37.46211299,-122.277752,207.318634,"has data","has data","Y",2,"yes","yes","yes","3","1","3",36,5.33333333333333,0.25,1.33333333333333,0.189366666666667,0.177871887666667,0.0502279206666667,1.25366737533333,0.997912716333333,0.202666666666667,0.197754980666667,0.0378285526666667,0.716559982333333,0.997000622333333,0.839266666666667,0.8761,0.0459891956666667,77.34245,88.46975,0.935866666666667,1.21103333333333,0.935866666666667,1.21156666666667,56.3,0.324615384615385,"S",56.3,0.324615384615385,61.3,0.427943984723106,NA,NA,0.0601281276519173,0.194175653917929,"A0023",3.3,95.2,17.2,23.3,3.9,5.5,6.4,7,9.1,1.5,9,78.5,1.2,1560,74.6,506.4,14.7,20.8,0.5,1,4,"","Both the b and w sites for E002c were combined into one soil sample","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0669","Hopland","H095w","A","A","w","w","3/12/2019",314,39.00385997,-123.101099,294.187378,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,0.40121891760117,"S",20.8,0.40121891760117,25.9,0.400292825768668,NA,NA,0.15444302287158,0.00163402675052723,"A0030",3.4,97,21.2,13.3,1.8,14.8,7,7.2,1.7,0,0,51.2,0.6,2051,79.7,822.9,19.4,15.6,0.3,1,220,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0672","Edgewood","E002c","B",NA,"w","w",NA,345,37.46211299,-122.277752,207.318634,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8,0.376461194506547,"S",56.3,0.324615384615385,61.3,0.427943984723106,NA,NA,0.0601281276519173,0.194175653917929,NA,3.45,98.6,17.75,21.75,3.2,4.15,6.4,7.05,8.1,1.55,9,92.95,1.35,1565.5,72.65,589.35,16.5,20.6,0.5,NA,NA,"",NA,"strain matched soil data on Site and PlantSpecies but was averaged between Subsites","cryopreserved",""
"M0674","Hopland","H663c","A","A","w","w","3/12/2019",296,39.00311097,-123.101491,286.900116,"has data","has data","Y",1,"no","no","no",NA,NA,NA,72,2,1,2,0.1851,0.179309773,0.071757073,0.447249156,0.998754797333333,0.173966666666667,0.108251539666667,0.0267297093333333,19.795659757,0.993013697666667,0.662266666666667,0.399066666666667,-0.397361742333333,59.58495,41.0264166666667,0.7204,0.784866666666667,0.7204,0.800266666666667,18.1,0.30332541567696,"S",18.1,0.30332541567696,26,0.187068876763101,NA,NA,0.253339844506745,0.335264044833128,"A0025",2.9,87,14.4,41.9,5.9,9.3,6.2,7,3.5,1.7,12,143,2.5,1263,71.9,383.1,13.2,11.8,0.4,1,24,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0676","Hopland","H093c","A","A","w","w","3/12/2019",256,39.01498502,-123.093452,373.71286,"has data","has data","Y",1,"no","no","no",NA,NA,NA,56,2,0.75,2.16666666666667,0.152566666666667,0.143797360333333,0.0597470726666667,0.972768327,0.999087154,0.160633333333333,0.152326238666667,0.0235057863333333,2.259193058,0.998864214,0.5405,0.292966666666667,-0.457989012666667,45.5993833333333,19.0337333333333,0.469866666666667,0.392966666666667,0.554166666666667,0.392966666666667,2.5,1.36912751677852,"N",2.5,1.36912751677852,2.9,1.85578105781058,NA,NA,0.104756560175785,0.213411333061469,"A0014",3.1,91.2,19.1,76.1,12.2,13.1,6,7,3.9,2.9,15,188.1,2.5,1043,44.9,1428,37.3,12.5,0.3,1,136,"","Both b and w sites for H093c were incorporated into A0014","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0678","Edgewood","E002c","A","A","w","w","3/13/2019",344,37.46209899,-122.277737,207.318634,"has data","has data","Y",2,"yes","yes","yes","3","1","3",36,5,NA,NA,0.180533333333333,0.175616477666667,0.0521382783333333,0.526859301666667,0.998408334666667,0.203533333333333,0.204382853,0.0445671936666667,-0.0779548786666667,0.995340510333333,1.3126,0.9108,-0.303393025333333,127.12865,92.1077333333333,1.33783333333333,1.27186666666667,1.36873333333333,1.27186666666667,56.3,0.324615384615385,"S",56.3,0.324615384615385,61.3,0.427943984723106,NA,NA,0.0601281276519173,0.194175653917929,"A0023",3.3,95.2,17.2,23.3,3.9,5.5,6.4,7,9.1,1.5,9,78.5,1.2,1560,74.6,506.4,14.7,20.8,0.5,1,58,"","Both the b and w sites for E002c were combined into one soil sample","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0680","Hopland","H093c","A","A","w","w","3/12/2019",256,39.01498502,-123.093452,373.71286,"has data","has data","Y",4,"no","no","no",NA,NA,NA,72,2,0.25,1.5,0.151266666666667,0.123610491,0.044470486,4.47337123866667,0.999589017,0.151366666666667,0.0957658156666667,0.018876779,24.48131113,0.998940249,0.643066666666667,0.3173,-0.506708836666667,54.3148666666667,22.98225,0.624733333333333,0.492133333333333,0.648766666666667,0.492133333333333,2.5,1.36912751677852,"N",2.5,1.36912751677852,2.9,1.85578105781058,NA,NA,0.104756560175785,0.213411333061469,"A0014",3.1,91.2,19.1,76.1,12.2,13.1,6,7,3.9,2.9,15,188.1,2.5,1043,44.9,1428,37.3,12.5,0.3,1,136,"","Both b and w sites for H093c were incorporated into A0014","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0683","Hopland","H093c","A","A","w","w","3/12/2019",256,39.01498502,-123.093452,373.71286,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.36912751677852,"N",2.5,1.36912751677852,2.9,1.85578105781058,NA,NA,0.104756560175785,0.213411333061469,"A0014",3.1,91.2,19.1,76.1,12.2,13.1,6,7,3.9,2.9,15,188.1,2.5,1043,44.9,1428,37.3,12.5,0.3,1,136,"","Both b and w sites for H093c were incorporated into A0014","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0684","Hopland","H663c","A","A","w","w","3/12/2019",295,39.00313997,-123.101503,286.900116,"has data","has data","Y",2,"yes","yes","no","3","1",NA,12,5.33333333333333,NA,NA,0.163533333333333,0.145359848666667,0.0570579993333333,2.01002098666667,0.999257216,0.1848,0.182943368,0.0348849386666667,0.295572834333333,0.999699452333333,0.837366666666667,0.913033333333333,0.0908062563333333,79.2791333333333,83.2748333333333,0.886166666666667,1.03353333333333,0.886333333333333,1.04876666666667,18.1,0.30332541567696,"S",18.1,0.30332541567696,26,0.187068876763101,NA,NA,0.253339844506745,0.335264044833128,"A0025",2.9,87,14.4,41.9,5.9,9.3,6.2,7,3.5,1.7,12,143,2.5,1263,71.9,383.1,13.2,11.8,0.4,1,24,"","","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
"M0686","Hastings","A001w","A","X","w","w",NA,NA,36.38804,-121.54839,1880,"none","has data",NA,NA,NA,NA,NA,NA,NA,NA,72,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.54662698412698,"N",NA,NA,NA,NA,2.7,2.54662698412698,NA,NA,"A0057",8.4,198,23.5,35.1,52,34.2,6.6,7.1,5.7,1.4,6,343.3,3.7,1008,35.3,2567,54.5,25,0.5,NA,NA,"","no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite","cryopreserved",""
"M0698","Edgewood","E002c","A","A","w","w","3/13/2019",344,37.46209899,-122.277737,207.318634,"has data","has data","Y",2,"yes","yes","yes","3","1","8",24,5,NA,NA,0.194033333333333,0.191638568666667,0.0562762606666667,0.243835689666667,0.998114029333333,0.198066666666667,0.188780507666667,0.032950521,1.45459406933333,0.999289158333333,0.9049,0.7109,-0.213718799333333,95.5636833333333,71.3917666666667,1.2818,1.08153333333333,1.2818,1.08153333333333,56.3,0.324615384615385,"S",56.3,0.324615384615385,61.3,0.427943984723106,NA,NA,0.0601281276519173,0.194175653917929,"A0023",3.3,95.2,17.2,23.3,3.9,5.5,6.4,7,9.1,1.5,9,78.5,1.2,1560,74.6,506.4,14.7,20.8,0.5,1,58,"","Both the b and w sites for E002c were combined into one soil sample","strain matched soil data on Site, Subsite, and PlantSpecies","cryopreserved",""
